Date,Open,High,Low,Close,Adj Close,Volume
2015-05-25,183.470001,186.520004,179.320007,183.720001,183.720001,4343700
2015-06-01,184.720001,186.559998,178.100006,181.350006,181.350006,2228900
2015-06-08,180.320007,188.000000,176.320007,187.160004,187.160004,2351000
2015-06-15,185.570007,189.190002,182.669998,188.149994,188.149994,2690900
2015-06-22,189.089996,190.130005,173.960007,175.429993,175.429993,3102700
2015-06-29,173.899994,176.169998,168.500000,170.110001,170.110001,2566300
2015-07-06,169.210007,172.550003,165.529999,171.570007,171.570007,3327700
2015-07-13,172.910004,181.029999,171.000000,179.149994,179.149994,2575200
2015-07-20,179.660004,180.399994,168.679993,169.279999,169.279999,1912900
2015-07-27,168.679993,169.940002,152.020004,169.360001,169.360001,4877900
2015-08-03,170.039993,170.289993,155.559998,165.000000,165.000000,2899400
2015-08-10,166.660004,168.940002,160.740005,164.740005,164.740005,2074800
2015-08-17,163.740005,172.389999,155.360001,155.639999,155.639999,2315200
2015-08-24,143.639999,163.619995,141.059998,160.479996,160.479996,3138400
2015-08-31,160.000000,161.990005,144.089996,149.210007,149.210007,3284300
2015-09-07,152.169998,156.380005,149.509995,155.110001,155.110001,1382100
2015-09-14,154.289993,155.779999,150.220001,150.710007,150.710007,2070900
2015-09-21,152.449997,155.139999,132.570007,137.389999,137.389999,2981300
2015-09-28,135.320007,145.070007,125.639999,130.899994,130.899994,5083700
2015-10-05,131.570007,133.460007,119.800003,123.589996,123.589996,5037200
2015-10-12,124.809998,131.369995,121.849998,128.600006,128.600006,4274600
2015-10-19,127.650002,128.869995,117.879997,126.040001,126.040001,4689600
2015-10-26,126.470001,148.279999,125.110001,146.630005,146.630005,6300100
2015-11-02,147.360001,154.619995,147.360001,153.619995,153.619995,3715800
2015-11-09,153.600006,158.000000,141.690002,146.789993,146.789993,3202300
2015-11-16,145.880005,152.899994,142.520004,151.169998,151.169998,1907900
2015-11-23,151.520004,156.960007,149.740005,154.259995,154.259995,1641400
2015-11-30,154.259995,160.300003,151.179993,158.800003,158.800003,2591600
2015-12-07,158.039993,160.809998,150.830002,153.160004,153.160004,2518900
2015-12-14,153.300003,164.039993,150.279999,155.179993,155.179993,2683400
2015-12-21,155.660004,162.500000,154.369995,160.910004,160.910004,1448900
2015-12-28,159.990005,163.220001,156.460007,156.610001,156.610001,1326000
2016-01-04,154.229996,159.960007,141.210007,141.500000,141.500000,4000200
2016-01-11,141.949997,145.259995,120.519997,133.100006,133.100006,4548800
2016-01-18,134.539993,136.229996,124.080002,129.440002,129.440002,3220100
2016-01-25,128.479996,129.720001,120.070000,123.180000,123.180000,3983100
2016-02-01,123.080002,126.529999,116.599998,118.449997,118.449997,4254000
2016-02-08,116.820000,128.199997,113.199997,126.559998,126.559998,3852300
2016-02-15,128.399994,133.839996,123.500000,127.320000,127.320000,3281400
2016-02-22,128.369995,130.820007,119.050003,123.800003,123.800003,3718500
2016-02-29,123.010002,129.720001,121.540001,127.639999,127.639999,3868400
2016-03-07,127.000000,133.690002,121.370003,124.639999,124.639999,2936300
2016-03-14,125.080002,128.710007,116.500000,122.779999,122.779999,4173500
2016-03-21,122.190002,127.379997,107.510002,108.870003,108.870003,3802500
2016-03-28,109.669998,113.930000,107.040001,112.930000,112.930000,5112100
2016-04-04,113.000000,117.650002,111.489998,112.940002,112.940002,5200900
2016-04-11,112.400002,116.269997,108.309998,115.430000,115.430000,3469300
2016-04-18,114.620003,119.739998,113.209999,119.610001,119.610001,2469400
2016-04-25,118.410004,119.360001,102.500000,105.199997,105.199997,5289500
2016-05-02,105.489998,113.000000,104.900002,108.160004,108.160004,3700300
2016-05-09,108.580002,113.330002,108.040001,111.480003,111.480003,3473900
2016-05-16,111.230003,114.260002,107.680000,113.620003,113.620003,2603800
2016-05-23,113.779999,119.980003,113.470001,117.779999,117.779999,2694700
2016-05-30,118.370003,121.690002,115.750000,116.309998,116.309998,2507600
2016-06-06,116.769997,119.769997,109.510002,111.349998,111.349998,1948300
2016-06-13,111.059998,112.750000,101.470001,102.110001,102.110001,3752000
2016-06-20,103.839996,106.360001,101.029999,102.110001,102.110001,3683000
2016-06-27,101.459999,109.040001,97.519997,108.889999,108.889999,3107300
2016-07-04,109.059998,111.889999,106.260002,111.160004,111.160004,2525600
2016-07-11,112.059998,113.769997,108.400002,110.750000,110.750000,2607800
2016-07-18,111.010002,115.870003,109.709999,111.410004,111.410004,2415000
2016-07-25,111.650002,122.230003,110.720001,121.010002,121.010002,3149800
2016-08-01,121.010002,127.010002,121.010002,125.269997,125.269997,3282800
2016-08-08,125.750000,128.839996,122.150002,125.190002,125.190002,2211600
2016-08-15,125.339996,127.269997,124.000000,126.919998,126.919998,1728400
2016-08-22,127.919998,130.990005,119.699997,121.760002,121.760002,2962700
2016-08-29,121.750000,124.169998,120.150002,122.910004,122.910004,2111900
2016-09-05,123.190002,124.559998,119.889999,119.959999,119.959999,2056500
2016-09-12,120.160004,124.849998,120.080002,122.779999,122.779999,2145400
